Probability,True_label
0.591018578,1
0.438566145,0
0.341042,0
0.496923292,0
0.358727,1
0.471308208,0
0.503364366,0
0.403408115,1
0.395804264,0
0.576613559,0
0.441423491,0
0.634121371,1
0.510538963,1
0.648305596,1
0.445346238,0
0.673633469,1
0.470102245,0
0.569893816,1
0.498225899,0
0.430879291,0
0.568414488,1
0.548457727,1
0.420037415,0
0.480136982,1
0.442061893,0
0.772712695,1
0.493951359,1
0.567115291,1
0.734065912,1
0.418625326,1
0.594122568,0
0.478295836,1
0.523581905,0
0.607261385,1
0.452993193,0
0.394450873,1
0.504346991,1
0.256546164,0
0.687577372,1
0.662879288,1
0.477035812,0
0.683801988,1
0.691092084,0
0.679226567,1
0.555307463,1
0.367630413,1
0.394324004,1
0.408089375,0
0.597081622,1
0.505934421,1
0.46845709,0
0.442563271,0
0.387108593,0
0.431464919,0
0.521219752,1
0.441223981,0
0.489312801,1
0.402982446,0
0.652288628,1
0.400965575,1
0.352280119,1
0.635581243,0
0.627134748,0
0.363014277,0
0.546790079,1
0.755287763,1
0.673968547,1
0.481530124,0
0.471779867,0
0.456492764,1
0.478328138,0
0.454034944,1
0.524851906,1
0.376694348,0
0.429593691,0
0.510947978,1
0.64204703,1
0.692931778,1
0.513520238,1
0.468415168,0
0.646589841,1
0.583474364,0
0.448786537,1
0.550603629,0
0.507018475,1
0.582683367,1
0.619843624,0
0.347962889,0
0.591067841,1
0.482359919,1
0.572605567,1
0.624169426,1
0.345731134,1
0.643701321,1
0.675880898,1
0.773507851,1
0.411876497,0
0.573684059,1
0.584426178,1
0.496526304,0
0.538122972,1
0.651916125,1
0.365228635,0
0.350728511,0
0.525811402,1
0.388980891,1
0.451772416,0
0.70375792,1
0.375491508,0
0.474857866,1
0.429199017,1
0.473543926,0
0.470781402,0
0.534470371,0
0.32796742,0
0.412512483,0
0.515291806,1
0.734870104,1
0.480958979,1
0.546147786,1
0.600592043,0
0.537346578,1
0.276728561,0
0.581303358,1
0.656190642,1
0.633520233,1
0.466678556,0
0.401154906,0
0.440898402,0
0.597921925,1
0.46167197,1
0.62807236,1
0.511882189,1
0.606466124,0
0.413330536,0
0.506942248,0
0.612006456,0
0.399819579,0
0.487782223,1
0.565738316,1
0.612705031,1
0.471159155,0
0.440583494,1
0.455814865,0
0.53537205,0
0.466913141,1
0.418852252,0
0.310690503,0
0.596090361,1
0.412838853,0
0.479822603,0
0.499465801,0
0.34220448,0
0.445669353,0
0.497299915,0
0.389527578,1
0.626788249,0
0.622854582,1
0.448954776,1
0.395645384,1
0.426059761,0
0.379444293,0
0.524478817,0
0.494145297,0
0.583930288,1
0.617065832,0
0.493387723,1
0.616777806,1
0.519798018,0
0.599889878,1
0.423319321,0
0.485720768,1
0.353837659,0
0.611474698,1
0.587798744,1
0.495958215,1
0.407860591,0
0.436323302,0
0.475980419,0
0.441007051,1
0.560520361,1
0.367771268,0
0.552440647,0
0.436417048,0
0.562812952,1
0.376420183,0
0.521580479,1
0.446256003,1
0.460624712,1
0.535863401,0
0.444792206,0
0.515863631,1
0.573325873,1
0.554308241,1
0.358365069,0
0.527865443,1
0.49006708,1
0.533647294,1
0.357445718,0
0.617749615,1
0.362550437,0
0.409704139,0
0.512921728,1
0.62819097,1
0.445693606,1
0.483990509,0
0.529320957,1
0.47080356,0
0.489939636,0
0.314932141,0
0.521588641,0
0.429009987,0
0.435930821,0
0.529676493,1
0.694423183,1
0.603444701,1
0.566537025,1
0.741299108,1
0.679712869,1
0.428578875,1
0.476000461,1
0.400892184,0
0.488101834,0
0.544254626,1
0.350147887,0
0.592586699,1
0.584672337,0
0.405943649,0
0.625114215,1
0.352593786,0
0.573240285,1
0.342960813,0
0.623847495,1
0.407541532,1
0.438156036,1
0.686360954,1
0.509992115,1
0.563287176,1
0.529211246,1
0.487655656,1
0.473780381,1
0.480873282,0
0.612629451,1
0.627947786,1
0.423798322,1
0.388364853,0
0.5752502,1
0.441917238,0
0.513891704,0
0.432325535,0
0.515579253,1
0.340177138,0
0.412742068,1
0.480400896,0
0.5923336,1
0.346708169,0
0.544957847,0
0.335911713,0
0.455444148,0
0.457551299,0
0.50112481,1
0.569796253,1
0.58525307,1
0.550599866,0
0.485178994,0
0.548089372,0
0.705508769,1
0.386977366,1
0.726481065,1
0.476024276,1
0.575640199,0
0.758200107,1
0.324646745,0
0.444361711,1
0.54180412,1
0.512250399,1
0.489176853,0
0.48628361,1
0.404953681,0
0.45754614,0
0.540387529,1
0.385651155,0
0.608612949,1
0.516931436,1
0.38469835,0
0.383617682,0
0.783811797,1
0.486510511,1
0.39871568,0
0.468479813,0
0.487479562,0
0.698609686,1
0.410084959,0
0.579985482,1
0.375516639,0
0.496890539,0
0.465869143,1
0.439710553,0
0.372586635,1
0.643602437,1
0.459098523,1
0.348903244,0
0.40620935,0
0.38422339,0
0.374845725,0
0.347151231,0
0.692205835,1
0.545144859,0
0.510987822,0
0.362625096,1
0.471078019,1
0.473006711,1
0.447611929,1
0.473180019,0
0.677848375,0
0.739576686,1
0.445862591,0
0.422213714,0
0.420566986,0
0.529454996,1
0.362926652,0
0.663280851,1
0.66234821,1
0.410184391,1
0.480259659,0
0.532475769,0
0.691275139,1
0.439676715,1
0.465158512,0
0.538562645,0
0.379523746,0
0.633670247,1
0.487037117,0
0.61672577,1
0.441350517,1
0.41249125,0
0.480687093,1
0.640609086,0
0.42483457,1
0.377118028,0
0.37969994,0
0.390359728,1
0.511886489,1
0.4443843,1
0.656600546,0
0.404594181,1
0.427829897,0
0.668106873,0
0.532421525,0
0.601732656,1
0.493971415,1
0.542938626,0
0.60004104,1
0.401946291,0
0.507888169,1
0.449235247,1
0.594927674,1
0.473236371,1
0.652880925,1
0.432348983,1
0.547252598,0
0.47506155,1
0.61188906,1
0.533299876,1
0.713284078,1
0.490728798,0
0.502384056,1
0.483949514,1
0.564265386,1
0.717213478,1
0.448004606,1
0.367077675,0
0.509113225,0
0.457966342,0
0.392240298,0
0.556458398,1
0.244992798,0
0.518925356,1
0.538754988,0
0.538325462,1
0.502964843,1
0.613655809,1
0.471973967,1
0.496876947,1
0.43543385,0
0.395827223,1
0.629083769,0
0.541640418,1
0.516310769,0
0.602566157,0
0.594471952,1
0.485746396,0
0.6340578,0
0.555214171,0
0.520416517,1
0.536759159,1
0.331400173,0
0.453811435,0
0.515877815,0
0.539146389,1
0.50989931,0
0.514038919,0
0.673791367,1
0.554648476,1
0.507110347,0
0.602435126,1
0.467002157,0
0.635795358,1
0.494901953,0
0.55663473,0
0.543461635,0
0.481119509,1
0.549010748,0
0.635434667,1
0.385278,0
0.405570469,0
0.622580347,1
0.505719967,0
0.46150041,1
0.45965294,1
0.422856949,1
0.525204271,1
0.510783935,0
0.632322321,0
0.575272456,1
0.503018739,1
0.575273483,1
0.502736944,1
0.483906279,1
0.707382034,1
0.727334875,1
0.425421531,0
0.408021955,0
0.467005032,0
0.390607558,0
0.56770351,1
0.596951675,0
0.383955542,0
0.653491429,1
0.544399567,1
0.540228911,0
0.382757908,0
0.335568844,0
0.533820966,1
0.503379801,0
0.453207458,0
0.545696087,1
0.451329284,1
0.535517244,0
0.672565669,0
0.423982242,0
0.627291567,0
0.520941059,1
0.427244594,0
0.454330068,1
0.571745346,0
0.724097608,1
0.556858637,0
0.344181813,0
0.435479919,0
0.323295315,0
0.5113791,0
0.630049734,0
0.485961926,1
0.495055701,0
0.586466371,0
0.599698481,1
0.500650951,0
0.391913447,0
0.401946291,0
0.471962972,1
0.461147287,0
0.46372192,0
0.465805377,1
0.455527052,0
0.312857054,0
0.529711476,1
0.563976952,1
0.438129711,0
0.386964189,0
0.416163796,0
0.637769523,1
0.434293755,1
0.427181895,0
0.471306101,1
0.418605698,1
0.533830076,1
0.656502493,1
0.560225589,1
0.441105986,0
0.546425282,1
0.323821779,1
0.456119732,0
0.595318735,1
0.320296503,0
0.586918807,1
0.489313497,0
0.359514606,0
0.513373998,1
0.556073387,0
0.441187118,1
0.625510183,0
0.445687167,0
0.578203333,1
0.375746336,0
0.5781104,1
0.574222005,1
0.352022493,0
0.452186556,1
0.514347161,1
0.580124009,0
0.506333387,1
0.363125221,0
0.415053871,0
0.554682393,1
0.574029214,1
0.588187132,1
0.429136332,1
0.442217171,1
0.582368702,1
0.451202,0
0.530339886,0
0.429377243,0
0.674543579,1
0.379211364,0
0.411742858,0
0.724230965,1
0.455671422,0
0.411391535,0
0.495203181,1
0.483132898,0
0.403843236,1
0.566410068,1
0.273320882,0
0.448371838,1
0.31102065,0
0.717761104,0
0.423901496,0
0.664338819,1
0.604067014,0
0.508416695,1
0.604456686,1
0.506899975,1
0.569763778,0
0.532336202,0
0.573047082,0
0.618159922,1
0.489194271,1
0.559305427,0
0.607007395,1
0.775285034,1
0.567690521,0
0.412539592,0
0.441007051,0
0.512548065,0
0.446879399,0
0.577521219,0
0.532088956,0
0.525902094,0
0.476616839,0
0.400230373,0
0.45486604,0
0.418421197,0
0.52154764,1
0.431101327,0
0.330625156,0
0.462245828,1
0.424512211,0
0.5269283,1
0.53735928,1
0.312722749,0
0.370495049,0
0.662938469,1
0.441785087,0
0.429833484,0
0.671571908,1
0.522176322,0
0.555338686,1
0.553164696,1
0.623785485,1
0.343893186,0
0.494243686,0
0.509662166,0
0.460884786,0
0.495419804,1
0.552409738,1
0.476615516,0
0.40938078,0
0.501782748,0
0.54997585,0
0.672282802,0
0.410465464,1
0.546626276,0
0.557758588,1
0.425539134,0
0.446912234,1
0.531095707,0
0.626459604,1
0.45327972,0
0.579702279,1
0.613895981,1
0.529453255,1
0.591338315,1
0.498605144,0
0.459242942,0
0.524863348,1
0.587983255,1
0.577151795,1
0.496263915,1
0.527209505,1
0.46555117,0
0.47303293,0
0.505492471,0
0.404583769,0
0.38780714,0
0.408072528,0
0.661906605,0
0.505060548,1
0.454869309,1
0.590146391,1
0.426315071,0
0.435593605,0
0.514070115,1
0.733529992,1
0.711447897,1
0.502412877,0
0.655618038,1
0.599127843,1
0.548010769,1
0.662617445,1
0.624360377,1
0.500454725,1
0.493525609,1
0.644419763,1
0.43830693,0
0.430762778,0
0.375016667,1
0.420932591,1
0.553063197,1
0.427258469,0
0.625250689,1
0.455376826,0
0.39668191,1
0.587510219,0
0.550449666,0
0.41000297,0
0.39967046,0
0.367613668,1
0.446521476,0
0.572761629,0
0.415540102,1
0.685124582,1
0.418410859,0
0.66603869,1
0.459279623,1
0.615711444,1
0.400217576,0
0.37688258,0
0.428502433,1
0.547327905,0
0.368863567,0
0.525304146,0
0.456867352,0
0.559357249,0
0.391726272,0
0.669001476,1
0.448141707,1
0.388795904,1
0.650951984,1
0.404732337,0
0.519391905,0
0.609929974,1
0.462672124,0
0.461302411,0
0.546087122,1
0.386461506,0
0.611277431,0
0.408594967,0
0.449082988,0
0.622478626,1
0.628927877,1
0.592633543,1
0.601621092,0
0.518840081,1
0.691545499,1
0.433029041,0
0.473812914,0
0.347429739,0
0.640589313,1
0.545319674,1
0.466375603,1
0.444729247,0
0.436457214,0
0.700060693,1
0.626590653,1
0.306533655,0
0.396854516,0
0.387127026,0
0.490076596,1
0.534114065,0
0.58877561,1
0.307889461,1
0.45755052,1
0.530002216,1
0.641889207,1
0.786947677,1
0.657156205,0
0.743876816,1
0.498732843,1
0.73078328,1
0.584021151,1
0.503070276,0
0.491983559,1
0.530938868,1
0.475489513,1
0.485746095,1
0.432651376,0
0.653373925,1
0.326121252,0
0.554120192,1
0.523449555,1
0.516951733,1
0.531649245,0
0.555954528,1
0.535420977,0
0.646884387,0
0.406628362,0
0.64329388,1
0.537420634,1
0.549161692,1
0.656293634,1
0.52724292,0
0.56493724,1
0.521011612,0
0.656772956,1
0.390730657,0
0.476367024,0
0.423352394,1
0.463479842,1
0.35045401,1
0.477223436,1
0.450574096,0
0.546616453,1
0.457376387,0
0.531732122,0
0.627893932,0
0.347436753,0
0.544487312,0
0.502608332,1
0.48907499,1
0.618671788,1
0.435048607,0
0.428314525,0
0.360052344,1
0.524143798,1
0.529453255,0
0.603062341,1
0.478485768,1
0.685935879,1
0.472806562,0
0.66333713,1
0.398790254,1
0.463398962,0
0.366488586,0
0.454502925,0
0.466738321,0
0.458601896,1
0.413759335,1
0.451489081,0
0.398944309,1
0.303739331,0
0.487387926,1
0.368349087,0
0.600109427,1
0.564858371,1
0.389142029,0
0.524406563,1
0.541455291,1
0.491639003,0
0.4816787,0
0.631628242,1
0.48449706,1
0.246457039,0
0.49329156,0
0.42434362,0
0.473704748,1
0.480284304,0
0.261400201,0
0.618239982,1
0.435999161,0
0.495625697,0
0.475594779,0
0.360827413,0
0.481672787,1
0.702489364,1
0.422712806,1
0.461326428,1
0.408279514,0
0.402424932,0
0.482250917,1
0.478815188,0
0.377181242,0
0.458652879,0
0.481359572,0
0.44184031,0
0.457875922,0
0.580782332,1
0.471174574,0
0.514759429,1
0.756051042,1
0.590287952,0
0.415581029,0
0.490174525,0
0.439717448,0
0.517518717,0
0.426633712,0
0.485178187,1
0.506976248,1
0.372036243,0
0.5009142,1
0.410227927,0
0.445506752,1
0.743550608,1
0.425854346,1
0.293433456,0
0.386831037,1
0.455444148,1
0.565374428,1
0.661840989,1
0.404387701,1
0.417101238,1
0.512810237,1
0.585142219,1
0.553453259,1
0.668589737,1
0.578446654,1
0.466937987,1
0.464164724,0
0.436634708,0
0.44561524,0
0.425960197,1
0.422808351,0
0.496342121,0
0.512106676,1
0.453827216,0
0.428610831,1
0.435010086,0
0.486806848,1
0.478483703,1
0.643446668,1
0.525614612,1
0.536610985,0
0.662074214,1
0.450747073,0
0.608268626,1
0.4861835,1
0.572648301,1
0.299665185,0
0.548497923,1
0.578011139,0
0.454541234,0
0.444507467,0
0.457306603,1
0.667907952,1
0.46651463,0
0.670122815,1
0.530812739,1
0.471954955,0
0.498390169,0
0.392253748,0
0.411945786,0
0.533003537,1
0.610986909,1
0.537303898,1
0.424133858,0
0.292380754,0
0.354310426,1
0.561541082,1
0.487509845,1
0.352818832,0
0.416679549,0
0.477365263,1
0.466576874,1
0.587760049,1
0.555539641,0
0.386557494,0
0.406917843,0
0.483270927,0
0.429088402,0
0.45519585,1
0.47649199,0
0.261076635,0
0.577155305,0
0.426490748,1
0.429298804,1
0.72078866,1
0.572442922,1
0.776603842,1
0.492112482,0
0.460723349,1
0.556498705,1
0.472521154,0
0.501634371,0
0.443020731,0
0.575617708,1
0.576731227,1
0.482488135,1
0.571218015,1
0.488119441,0
0.492433856,1
0.630888134,1
0.556424044,0
0.512080801,1
0.566221779,1
0.299468968,0
0.46074537,1
0.574780789,0
0.548300842,1
0.878460892,1
0.501970403,0
0.455967329,0
0.500909244,0
0.52140039,1
0.470636064,0
0.629646916,0
0.495080137,1
0.383676962,0
0.712220941,1
0.448917352,0
0.557660964,1
0.481387493,1
0.407416095,1
0.44213508,0
0.371827811,0
0.498895869,0
0.460013702,1
0.569636412,0
0.671360948,1
0.49651755,1
0.442027391,0
0.448333081,0
0.763545267,1
0.520372531,1
0.477223436,1
0.617420414,1
0.541279437,0
0.554641005,0
0.399919553,1
0.519169532,1
0.501183902,1
0.544813676,0
0.447737931,0
0.630459339,0
0.51408734,0
0.422735751,0
0.34091319,0
0.462489769,0
0.659557789,1
0.483466838,1
0.558400114,1
0.474610958,1
0.364931323,0
0.501389857,0
0.424965841,0
0.484280953,0
0.354133909,0
0.646596455,1
0.474676476,1
0.498696926,1
0.438741799,0
0.574937161,0
0.672610482,1
0.631809832,0
0.432453731,1
0.476999465,1
0.364303834,0
0.417480642,0
0.446724873,0
0.54057444,0
0.772158387,1
0.47682165,1
0.43547153,0
0.409052934,1
0.626528515,1
0.611430908,1
0.547078876,0
0.386324882,0
0.697782099,1
0.304848129,0
0.442741941,0
0.53663123,0
0.460157013,0
0.417002135,0
0.650831858,1
0.539765297,1
0.412796986,0
0.505353397,0
0.69498033,1
0.481279927,1
0.467844391,0
0.459079321,1
0.453098951,0
0.323606052,0
0.393863005,0
0.396373857,0
0.40675441,0
0.705176137,1
0.49741697,1
0.599359094,1
0.689595033,1
0.417361316,1
0.339957105,0
0.436778823,0
0.440735826,0
0.506421167,0
0.455052657,0
0.854767473,1
0.51210011,0
0.809422011,1
0.463990116,0
0.666594544,1
0.445584815,0
0.547973909,1
0.821650535,1
0.489939636,0
0.425269877,0
0.464012934,0
0.412954342,1
0.546098817,1
0.47031133,1
0.455966395,0
0.568508196,1
0.348327779,1
0.35024315,1
0.630270111,1
0.807441149,1
0.398337151,1
0.580385916,0
0.568462652,1
0.464592472,0
0.6259593,1
0.578217005,0
0.464423049,1
0.430140919,0
0.422050333,0
0.421370933,0
0.650749322,1
0.651022223,0
0.529779759,1
0.52759053,0
0.440203184,1
0.540651003,0
0.421570094,0
0.448081263,0
0.549517411,1
0.564266302,1
0.478781644,0
0.431165889,1
0.438363093,1
0.51530363,1
0.411009973,0
0.649778975,1
0.62090152,0
0.395364509,0
0.87084905,1
0.517239305,1
0.530662036,0
0.325598207,0
0.413621623,0
0.5026904,0
0.351820755,1
0.849789974,1
0.454132939,0
0.66447107,0
0.345206579,1
0.659868735,1
0.729332322,1
0.515430524,0
0.507423474,0
0.597190902,1
0.466634692,0
0.710948519,1
0.625783786,1
0.495524126,1
0.51046483,0
0.404367492,0
0.551198098,0
0.3143955,1
0.624928634,1
0.474070544,0
0.34052068,0
0.447407967,0
0.38693109,0
0.439124009,0
0.525553468,1
0.446070985,0
0.597589273,1
0.438153473,1
0.603456716,1
0.542439367,1
0.514702303,0
0.470170673,1
0.608852137,0
0.510684095,1
0.578450253,1
0.336858558,0
0.72338754,1
0.64054558,1
0.424159473,1
0.548524164,0
0.469662252,1
0.510539526,1
0.43139035,0
0.490530563,0
0.499799502,0
0.566903488,1
0.459073452,0
0.532926989,1
0.544773748,1
0.388947524,0
0.385726811,0
0.622805337,1
0.498086696,0
0.739779773,1
0.611812685,1
0.492598531,1
0.394246564,0
0.543960849,0
0.62297519,1
0.572523897,1
0.343198607,0
0.427659507,0
0.540293165,1
0.506394144,0
0.628937193,0
0.650668644,1
0.435027961,1
0.464952844,0
0.440411467,0
0.554100926,1
0.566858576,1
0.485143358,0
0.501736177,0
0.635498198,0
0.451241422,1
0.565802894,1
0.431594602,0
0.5049566,0
0.617867624,1
0.537528186,1
0.505002393,0
0.49582341,1
0.59010474,1
0.508639499,0
0.664723073,1
0.618868594,0
0.503179253,0
0.481163155,1
0.474313825,1
0.465385803,1
0.4369751,1
0.597597031,0
0.490027481,1
0.40971759,0
0.389713823,0
0.492396018,1
0.446375719,0
0.520867577,0
0.409662101,0
0.361806819,1
0.469198479,0
0.502426774,0
0.431169865,0
0.621955289,1
0.609098791,1
0.404511392,0
0.399947379,0
0.514638581,1
0.482731532,1
0.79001402,1
0.592428679,1
0.563760694,1
0.615348571,1
0.514804073,1
0.458050384,0
0.525058557,1
0.488953405,0
0.443905124,1
0.581854234,1
0.472622649,1
0.641761136,1
0.340873521,0
0.452742686,1
0.447328606,1
0.579634169,1
0.621621928,1
0.454629236,1
0.492054151,1
0.525047596,1
0.428320079,0
0.61083611,1
0.474024023,1
0.443142236,0
0.426939307,0
0.513526985,1
0.760988095,1
0.407393642,0
0.550508488,0
0.497299124,0
0.563959509,0
0.572459496,0
0.626735427,1
0.457973256,1
0.452430174,1
0.409639488,0
0.823546714,1
0.505402742,0
0.741519523,1
0.428143109,0
0.331265035,1
0.600747076,0
0.548548423,0
0.594891176,0
0.507449714,1
0.462113527,0
0.617874953,0
0.416145584,0
0.447733267,1
0.644446555,1
0.564037588,1
0.518592206,0
0.589395111,1
0.610089361,1
0.623326104,1
0.554381869,1
0.591507487,0
0.507549955,1
0.640135984,1
0.489563021,1
0.445997056,1
0.543082077,1
0.490448283,0
0.466063181,0
0.450377073,1
0.481223425,1
0.409003869,0
0.387870956,0
0.600648188,1
0.322809762,0
0.549329946,1
0.523235304,1
0.44896997,1
0.331098197,0
0.510815624,0
0.619090984,1
0.550322948,0
0.444692637,0
0.595190529,0
0.560206046,1
0.529828645,0
0.454758513,1
0.646700899,1
0.392411361,0
0.485321196,0
0.525726226,0
0.63976108,1
0.464187035,1
0.400503062,0
0.596394282,1
0.521531186,0
0.541148344,0
0.631888679,1
0.646132481,1
0.554705977,0
0.26980712,0
0.508727333,0
0.25660194,0
0.64080695,1
0.311948697,0
0.465369207,0
0.585097104,1
0.381262082,1
0.56534842,1
0.430173814,1
0.429846773,0
0.588943491,1
0.546935257,1
0.645273674,1
0.545741917,0
0.634382686,1
0.533672562,1
0.465077442,0
0.450797031,1
0.472117104,1
0.589664621,1
0.442949913,1
0.515584154,0
0.524073216,1
0.707823806,1
0.534479163,1
0.655590737,0
0.44892203,1
0.324807942,0
0.578724435,0
0.525553468,1
0.53664472,0
0.536485925,0
0.375704508,0
0.50410872,0
0.468161064,0
0.512148062,1
0.462305586,1
0.522448821,1
0.587796205,0
0.789781311,1
0.575501791,1
0.439399966,0
0.571826622,1
0.392773904,0
0.610359453,1
0.625795199,1
0.738378216,0
0.464196528,0
0.615583675,1
0.486520613,1
0.313399282,0
0.533397533,1
0.480675562,0
0.391873778,0
0.701308511,1
0.517303626,0
0.506547201,0
0.512651264,1
0.319028807,0
0.669339835,1
0.262016642,0
0.440895345,0
0.721652732,1
0.511268259,0
0.428332024,0
0.572528166,1
0.399793812,0
0.4949093,1
0.689874928,1
0.477731864,0
0.322586128,0
0.565612751,1
0.523305554,0
0.617955968,1
0.464483436,1
0.655855921,0
0.597209949,1
0.544087072,1
0.432340727,0
0.600337911,0
0.592409483,0
0.433580636,1
0.557269311,1
0.234713668,0
0.45268469,1
0.551075956,0
0.622804376,1
0.734833506,1
0.387557442,1
0.376845816,0
0.411331033,0
0.462995897,0
0.485758143,0
0.475353914,1
0.316866188,1
0.616087508,1
0.544767538,1
0.429765842,0
0.474062012,0
0.378928628,1
0.587589887,1
0.353775604,0
0.578565523,1
0.557456836,1
0.589811773,1
0.306065028,0
0.248308495,0
0.538867062,0
0.68325951,1
0.480843673,0
0.440620362,1
0.387674449,0
0.456069783,1
0.406272372,1
0.414823897,0
0.460485396,0
0.722832681,1
0.413253099,0
0.279964793,0
0.661988204,1
0.726535162,0
0.59519688,0
0.702626973,1
0.417983683,0
0.597442433,1
0.556206156,1
0.446982164,0
0.497092013,1
0.474929337,1
0.664936031,0
0.377277523,0
0.503513607,1
0.393289467,1
0.424756484,0
0.44737497,0
0.60510858,1
0.506942248,1
0.461467223,1
0.440273311,0
0.439895106,0
0.781648531,1
0.510863395,0
0.475942198,0
0.382071823,0
0.381836171,0
0.508904244,1
0.427706864,1
0.488195062,0
0.588646513,0
0.498692441,0
0.646297994,0
0.336022878,0
0.366376984,0
0.390071453,1
0.49871706,1
0.390868385,0
0.351789002,0
0.617401781,1
0.382911075,0
0.537882623,1
0.392048581,0
0.290144243,0
0.412060547,0
0.531894727,0
0.462032964,0
0.728266575,1
0.403657602,0
0.501820026,0
0.472078671,0
0.586944777,1
0.422537635,1
0.500356866,1
0.312916916,0
0.507509932,1
0.564364122,1
0.403446376,0
0.768638226,1
0.587140052,1
0.57559259,1
0.653093274,1
0.552203843,0
0.470622172,0
0.416981166,0
0.51275318,1
0.42905571,0
0.435845002,0
0.293245512,0
0.462731603,0
0.463628957,0
0.414999426,1
0.527218624,1
0.708900506,1
0.425569281,1
0.519959819,1
0.557015626,0
0.793112333,1
0.472933925,0
0.420921582,0
0.408782263,0
0.516311542,1
0.59828143,0
0.49912433,0
0.476871757,1
0.450571488,0
0.493235892,1
0.555083853,0
0.330226595,0
0.354736591,0
0.607692318,1
0.499755521,0
0.513630615,1
0.518094827,0
0.360051689,0
0.417295047,1
0.605352325,1
0.363132306,0
0.370758338,1
0.562072869,1
0.346805709,0
0.200140289,0
0.439414906,0
0.422274064,1
0.39743511,0
0.413088152,0
0.463990116,1
0.454241888,0
0.536823578,1
0.405627991,1
0.563860995,1
0.433684524,1
0.513090797,1
0.508601539,0
0.568129382,0
0.612115206,1
0.598775695,1
0.419774721,0
0.504285488,1
0.479309975,1
0.640481538,1
0.619025223,1
0.44630745,0
0.501068248,1
0.659463442,1
0.56848364,1
0.508639499,1
0.435067309,0
0.441842357,0
0.488005009,0
0.394101909,0
0.63645397,1
0.586766198,1
0.466634692,1
0.435227881,0
0.420644642,0
0.621651116,1
0.450566702,0
0.490343935,1
0.476223168,1
0.607175604,1
0.689832656,1
0.407013018,0
0.336813965,0
0.411684651,0
0.454846979,1
0.454861867,0
0.445145112,1
0.397418789,1
0.566337672,0
0.468423414,0
0.395083609,0
0.422706515,0
0.538568394,0
0.531079252,0
0.573787264,0
0.586916981,1
0.526832647,1
0.518714343,0
0.509807407,1
0.428828976,0
0.598761866,0
0.58445184,1
0.500291087,0
0.352134769,0
0.526477287,1
0.538298019,0
0.346749633,0
0.405658827,0
0.474569258,1
0.416711567,0
0.515423501,1
0.441365391,0
0.474688447,1
0.332178038,0
0.538416525,0
0.236078099,0
0.445773693,0
0.393031265,0
0.524524713,1
0.540387529,1
0.263308095,0
0.425322014,1
0.57832964,1
0.518934508,0
0.496239998,0
0.362259137,0
0.48448063,1
0.474024023,0
0.530813055,1
0.401121195,0
0.463398915,0
0.648379185,0
0.442325076,0
0.519876961,0
0.526754482,1
0.465515476,1
0.453005534,1
0.585727633,0
0.404080544,0
0.45424957,0
0.593279329,1
0.372569161,0
0.465492165,0
0.378956521,0
0.544630392,0
0.510587109,1
0.480345164,0
0.523438901,1
0.399209936,0
0.387088541,0
0.491556451,1
0.602323096,0
0.504665249,0
0.578624022,1
0.547712675,1
0.540634126,1
0.544889644,1
0.673959722,1
0.453314642,0
0.49543502,0
0.507345668,1
0.415105636,0
0.5706818,1
0.413029486,0
0.731088661,1
0.377360767,0
0.523039948,1
0.399347701,1
0.469308061,0
0.383601805,0
0.440852602,1
0.518851656,0
0.604721038,0
0.58993626,0
0.725973902,1
0.56104825,1
0.493193087,1
0.404231882,0
0.653128494,1
0.506215247,1
0.492663055,1
0.592451648,1
0.576978874,0
0.51399118,1
0.574954624,1
0.519607292,1
0.764226143,1
0.554048261,1
0.475645857,1
0.53735954,0
0.427742719,0
0.464533542,0
0.307425814,0
0.355510881,0
0.503647003,1
0.62065446,0
0.496121482,1
0.474023885,1
0.48822111,0
0.425783305,0
0.366437983,0
0.615015344,1
0.309548132,0
0.556797166,0
0.38913196,0
0.539417784,0
0.408178501,0
0.504088628,0
0.61794206,0
0.635393006,1
0.483542359,0
0.438193661,0
0.447972135,1
0.493933514,1
0.618883239,0
0.423760622,0
0.489102972,1
0.487516243,0
0.677428939,1
0.467352603,0
0.374198102,1
0.445458524,0
0.420038459,0
0.515696252,0
0.61900353,1
0.42819152,0
0.366097015,0
0.366479059,0
0.495649136,1
0.457743095,1
0.759477298,1
0.651575738,1
0.316035479,0
0.657679544,1
0.298279552,0
0.335532638,0
0.642803492,1
0.548715934,0
0.595845295,1
0.434031036,0
0.31623837,0
0.492612091,0
0.594011363,1
0.441304656,1
0.822806964,1
0.548282638,1
0.337363183,0
0.527794478,0
0.556141007,1
0.44438354,0
0.50331958,1
0.714569716,1
0.605901847,1
0.570427456,1
0.464559325,0
0.435660733,0
0.481108293,1
0.580002467,1
0.703520087,1
0.464717075,0
0.457953094,1
0.577173384,1
0.625263739,1
0.482774059,0
0.735688779,1
0.626776893,0
0.636065859,0
0.592003796,1
0.485197205,0
0.451343261,0
0.450703013,1
0.633259575,1
0.45321703,1
0.341130143,0
0.472986087,0
0.36261131,0
0.379579404,0
0.611622855,1
0.518894028,1
0.470204791,0
0.715125088,1
0.587347384,0
0.443348183,0
0.608837266,1
0.54396812,0
0.387516653,1
0.621246914,0
0.418995719,0
0.697215704,1
0.335009677,0
0.346037389,0
0.463837997,1
0.381767269,0
0.40338544,1
0.419983922,0
